time;Model Root/CTRL_VEH/DriveMode [0|1|2|3|4]/Value;Model Root/CTRL_VEH/DriverRequest [%]/Value;Model Root/STATUS_BAT/StateOfCharge [%]/Value;Model Root/STATUS_VEH/Recuperation [0|1]/In1;Model Root/STATUS_VEH/VehicleTractionStandby [0|1]/In1
22.060000;0.00;0.00;69.79;0.00;0.00
22.070000;0.00;0.00;69.79;0.00;0.00
22.080000;0.00;0.00;69.79;0.00;0.00
22.090000;0.00;0.00;69.79;0.00;0.00
22.100000;0.00;0.00;69.79;0.00;0.00
22.110000;0.00;0.00;69.79;0.00;0.00
22.120000;0.00;0.00;69.79;0.00;0.00
22.130000;0.00;0.00;69.79;0.00;0.00
22.140000;0.00;0.00;69.79;0.00;0.00
22.150000;0.00;0.00;69.79;0.00;0.00
22.160000;0.00;0.00;69.79;0.00;0.00
22.170000;0.00;0.00;69.79;0.00;0.00
22.180000;0.00;0.00;69.79;0.00;0.00
22.190000;0.00;0.00;69.78;0.00;0.00
22.200000;0.00;0.00;69.78;0.00;0.00
22.210000;0.00;0.00;69.78;0.00;0.00
22.220000;0.00;0.00;69.78;0.00;0.00
22.230000;0.00;0.00;69.78;0.00;0.00
22.240000;0.00;0.00;69.78;0.00;0.00
22.250000;0.00;0.00;69.78;0.00;0.00
22.260000;0.00;0.00;69.78;0.00;0.00
22.270000;0.00;0.00;69.78;0.00;0.00
22.280000;0.00;0.00;69.78;0.00;0.00
22.290000;0.00;0.00;69.78;0.00;0.00
